id,mean,2.50%,50%,97.50%,n_na,temp
1155,9.474001059,9.18460534,9.476870063,9.756568394,0,28.54
1156,9.469475943,9.178808011,9.472291568,9.75314468,0,28.55
1157,9.464989282,9.173750403,9.46801273,9.750076788,0,28.56
1158,9.46054131,9.168216092,9.463576176,9.746473283,0,28.57
1159,9.456132261,9.162986792,9.459114075,9.742323071,0,28.58
1160,9.451762368,9.15815186,9.45462296,9.739176657,0,28.59
1161,9.447431863,9.15274081,9.450199304,9.734817557,0,28.6
1162,9.44314098,9.147286239,9.445910583,9.731195098,0,28.61
1163,9.438889949,9.142126408,9.441477705,9.727342963,0,28.62
1164,9.434679004,9.137365896,9.437368589,9.723952194,0,28.63
1165,9.430508373,9.132288842,9.433112841,9.720850445,0,28.64
1166,9.42637829,9.127195699,9.429086949,9.717358536,0,28.65
1167,9.422288982,9.122857052,9.424934571,9.714381933,0,28.66
1168,9.418240678,9.117891877,9.420923296,9.710965661,0,28.67
1169,9.414233606,9.112953535,9.417096895,9.707542822,0,28.68
1170,9.410267992,9.107532265,9.413246787,9.704573649,0,28.69
1171,9.406344063,9.103061972,9.409241917,9.702023611,0,28.7
1172,9.402462041,9.097986806,9.405195654,9.700040764,0,28.71
1173,9.39862215,9.09321706,9.401294761,9.696956958,0,28.72
1174,9.394824611,9.087751529,9.397402101,9.693672883,0,28.73
1175,9.391069645,9.082531,9.39375392,9.690743043,0,28.74
1176,9.387357467,9.077596427,9.390030799,9.687701771,0,28.75
1177,9.383688297,9.072829534,9.38657092,9.684939133,0,28.76
1178,9.380062347,9.068225709,9.382787485,9.682382104,0,28.77
1179,9.376479831,9.063891788,9.379146374,9.679913157,0,28.78
1180,9.372940958,9.059081556,9.375562744,9.676889923,0,28.79
1181,9.369445937,9.054642976,9.37193963,9.674191104,0,28.8
1182,9.365397318,9.049381745,9.36841112,9.671381219,0,28.81
1183,9.362588272,9.04690451,9.364970784,9.668912705,0,28.82
1184,9.359226031,9.042142024,9.361862351,9.666487986,0,28.83
1185,9.355908452,9.03755428,9.358633726,9.664110253,0,28.84
1186,9.352635728,9.033396998,9.355194291,9.661965134,0,28.85
1187,9.349408052,9.028542999,9.352054561,9.660372059,0,28.86
1188,9.346225614,9.024607759,9.348930093,9.658747408,0,28.87
1189,9.343088602,9.020459752,9.345506198,9.657004281,0,28.88
1190,9.339997197,9.016313901,9.342241712,9.654813329,0,28.89
1191,9.335651802,9.012488286,9.339163897,9.652680188,0,28.9
1192,9.333951927,9.008533218,9.336209392,9.650531032,0,28.91
1193,9.330998411,9.004389091,9.333339906,9.649370755,0,28.92
1194,9.328091203,9.000433551,9.330328085,9.647352548,0,28.93
1195,9.325230466,8.996146378,9.327686528,9.645764541,0,28.94
1196,9.322416363,8.992204421,9.324586162,9.644026799,0,28.95
1197,9.319649051,8.987783936,9.32178164,9.64298436,0,28.96
1198,9.316352232,8.983486526,9.319532347,9.641012612,0,28.97
1199,9.314255401,8.979814773,9.316805815,9.640089773,0,28.98
1200,9.310952949,8.975231398,9.314137555,9.63899223,0,28.99
1201,9.309050716,8.971289792,9.311590278,9.63721962,0,29
1202,9.306519572,8.967498203,9.309115888,9.635764252,0,29.01
1203,9.304036061,8.963731714,9.306686387,9.633885237,0,29.02
1204,9.301600343,8.959493315,9.304364092,9.63232976,0,29.03
1205,9.299212506,8.955764972,9.301903371,9.630738878,0,29.04
1206,9.296872675,8.951871412,9.299801038,9.629750033,0,29.05
1207,9.294580965,8.947891625,9.297541849,9.628360062,0,29.06
1208,9.292337472,8.944004192,9.295362895,9.626972018,0,29.07
1209,9.290142305,8.93985511,9.293271041,9.626158953,0,29.08
1210,9.287995554,8.93611587,9.291298572,9.625451285,0,29.09
1211,9.285897309,8.932570046,9.288989431,9.624126425,0,29.1
1212,9.283847654,8.929395724,9.28659545,9.624047409,0,29.11
1213,9.28124294,8.925563847,9.284432539,9.623991624,0,29.12
1214,9.27989441,8.922542413,9.282176744,9.623202916,0,29.13
1215,9.276648945,8.918468715,9.280263718,9.622363379,0,29.14
1216,9.276136406,8.915363986,9.278381306,9.621930359,0,29.15
1217,9.274330691,8.91262224,9.276673099,9.621498021,0,29.16
1218,9.272573966,8.909246787,9.274636691,9.621404315,0,29.17
1219,9.270866245,8.905718039,9.272932986,9.620817276,0,29.18
1220,9.269207553,8.902946711,9.271119765,9.620021745,0,29.19
1221,9.266893738,8.90028113,9.269702111,9.619810221,0,29.2
1222,9.265398807,8.89754439,9.267908699,9.619905583,0,29.21
1223,9.264525934,8.89460049,9.266294344,9.619375259,0,29.22
1224,9.262412044,8.890638796,9.264912567,9.619494363,0,29.23
1225,9.261650261,8.888522859,9.263305107,9.618991223,0,29.24
1226,9.26028606,8.885383476,9.262181633,9.618606406,0,29.25
1227,9.258970939,8.881214663,9.260788564,9.618868249,0,29.26
1228,9.257704872,8.880157973,9.259430947,9.61990929,0,29.27
1229,9.256487812,8.877879639,9.258008257,9.621181733,0,29.28
1230,9.255319728,8.874947114,9.257006165,9.621872893,0,29.29
1231,9.25420059,8.873103707,9.256307412,9.62248723,0,29.3
1232,9.253130315,8.870731313,9.255464534,9.623295869,0,29.31
1233,9.252108868,8.867871644,9.254046327,9.623767248,0,29.32
1234,9.251136172,8.864711441,9.253180432,9.624212673,0,29.33
1235,9.250212149,8.862687348,9.252194934,9.624737796,0,29.34
1236,9.249336718,8.860551833,9.251060675,9.626245791,0,29.35
1237,9.248509783,8.857020145,9.249956314,9.627768423,0,29.36
1238,9.247731264,8.853722739,9.249136268,9.629129287,0,29.37
1239,9.246346335,8.851105605,9.247779636,9.629869926,0,29.38
1240,9.246318924,8.848853984,9.246912783,9.631165836,0,29.39
1241,9.245684898,8.846674857,9.246370434,9.632642045,0,29.4
1242,9.245098786,8.843620388,9.245630948,9.633209042,0,29.41
1243,9.243906219,8.840223513,9.244986572,9.635005206,0,29.42
1244,9.244069756,8.838725658,9.244280731,9.634987869,0,29.43
1245,9.243626554,8.836164506,9.243821474,9.636379996,0,29.44
1246,9.242566208,8.834680432,9.243513916,9.637640858,0,29.45
1247,9.242881718,8.832933304,9.243418024,9.639481893,0,29.46
1248,9.242579837,8.831310559,9.24285541,9.641350708,0,29.47
1249,9.242324741,8.829151281,9.242734099,9.643314457,0,29.48
1250,9.241445634,8.827450479,9.242594667,9.644786998,0,29.49
1251,9.241953994,8.825563884,9.242588302,9.646158746,0,29.5
1252,9.241837787,8.822932326,9.242507419,9.648000191,0,29.51
1253,9.241767606,8.820322974,9.242376088,9.650426039,0,29.52
1254,9.241743055,8.8183658,9.24245222,9.652180773,0,29.53
1255,9.241763833,8.815883515,9.242228095,9.65534052,0,29.54
1256,9.241173952,8.813660933,9.242284266,9.657446121,0,29.55
1257,9.241940698,8.812325306,9.242337286,9.658278198,0,29.56
1258,9.242096354,8.811036032,9.242641447,9.660945984,0,29.57
1259,9.241614802,8.809594442,9.242826226,9.664334945,0,29.58
1260,9.242540104,8.809120855,9.243126853,9.666267638,0,29.59
1261,9.242827874,8.807465599,9.243401582,9.669424421,0,29.6
1262,9.2431591,8.805411615,9.243932166,9.672890025,0,29.61
1263,9.243533184,8.804815627,9.24440466,9.676542873,0,29.62
1264,9.243950306,8.803550357,9.244786745,9.678534627,0,29.63
1265,9.244409916,8.802016236,9.245038039,9.680397874,0,29.64
1266,9.244911598,8.800363149,9.245069978,9.682442299,0,29.65
1267,9.245455149,8.798326733,9.245805215,9.686035272,0,29.66
1268,9.246039964,8.797503232,9.246566713,9.688276149,0,29.67
1269,9.246666035,8.796075652,9.247109633,9.690706682,0,29.68
1270,9.247332663,8.794679249,9.247763126,9.694483402,0,29.69
1271,9.247395691,8.793293789,9.248245248,9.696657141,0,29.7
1272,9.248786526,8.792244074,9.248756793,9.700208189,0,29.71
1273,9.249572801,8.790957932,9.249390654,9.703276948,0,29.72
1274,9.250398128,8.789502809,9.250209141,9.706272558,0,29.73
1275,9.251261963,8.787980861,9.251052118,9.709054446,0,29.74
1276,9.252164341,8.786827564,9.251543065,9.713557053,0,29.75
1277,9.253104112,8.785686341,9.252564717,9.716771482,0,29.76
1278,9.254081419,8.784965786,9.253651919,9.71986969,0,29.77
1279,9.254373573,8.783717863,9.255040256,9.722930413,0,29.78
1280,9.25614634,8.783022585,9.255861431,9.725470453,0,29.79
1281,9.257232718,8.782321151,9.256989804,9.729332848,0,29.8
1282,9.258354152,8.780857994,9.257831549,9.733531187,0,29.81
1283,9.258896757,8.779854821,9.258633898,9.736527442,0,29.82
1284,9.260701797,8.779226204,9.259448443,9.739907157,0,29.83
1285,9.261926793,8.777903104,9.260646937,9.743301351,0,29.84
1286,9.26318506,8.777001596,9.262329205,9.747142295,0,29.85
1287,9.264476366,8.776798161,9.263815269,9.750822869,0,29.86
1288,9.265083701,8.775255739,9.265242369,9.756943985,0,29.87
1289,9.267154756,8.774452825,9.266924487,9.761285407,0,29.88
1290,9.267830547,8.772650381,9.26857684,9.764648074,0,29.89
1291,9.269957649,8.771827531,9.270038435,9.768707748,0,29.9
1292,9.271404452,8.771039865,9.271316648,9.772816444,0,29.91
1293,9.272880661,8.770421224,9.272675445,9.777557449,0,29.92
1294,9.274385445,8.769336001,9.274327458,9.782279044,0,29.93
1295,9.275918586,8.767787433,9.275832472,9.786793999,0,29.94
1296,9.276759016,8.766144458,9.277198576,9.790954775,0,29.95
1297,9.278357489,8.765705678,9.27868287,9.795636116,0,29.96
1298,9.280680801,8.764741918,9.280426844,9.799998594,0,29.97
1299,9.282320491,8.762833995,9.282140116,9.804869437,0,29.98
1300,9.283244829,8.76213669,9.283796305,9.809509714,0,29.99
1301,9.28567371,8.762392221,9.28571559,9.814633845,0,30
